"ClaimNumber","lat","long","LossCity","lossPostal","County"
"5fd84a16afcb04a7b6ae5aaf7fda27f4",42.103003,-84.240772,"Brooklyn","49230","JACKSON"
"5fdf9fba2a91dedb901166f18d2f2eea",44.249454,-85.419174,"Cadillac","49601","WEXFORD"
"5fe685005287c3548da660d48e90a735",42.278511,-83.780196,"Ann Arbor","48103","WASHTENAW"
"5fedbb9a0ede406b9d129008f1c60149",42.948637,-82.441688,"Port Huron","48060","ST. CLAIR"
"600319d4234810c1aedb557627094d0b",42.339065,-83.282821,"Dearborn Heights","48127","WAYNE"
"600bbdd9c74eada22c7f87f26a6f3cb8",42.853877,-84.364058,"Laingsburg","48848-9260","SHIAWASSEE"
"600f3a5a0d25aef445a461d36964cb04",43.235857,-86.250162,"Muskegon","49440","MUSKEGON"
"60173614809310d7460444b5178041bf",42.278511,-83.780196,"Ann Arbor","48103","WASHTENAW"
"601818ad1dcacf2b55163a99c5fa805e",42.462841,-83.18352,"Oak Park","48237","OAKLAND"
"6019cafe1a38696e81850b70f6292a29",44.751676,-85.63054,"Traverse City","49684","GRAND TRAVERSE"
"601d909f300e5add9423d56dd7191fbf",43.023316,-83.686511,"Flint","48501","GENESEE"
"601e04ce116cb0e470b1f843fd5aa390",33.962822,-80.9416,"Columbia","29209",NA
"601e21f6b0f66aee622f59b21bd60181",42.464384,-82.946764,"Eastpointe","48021","MACOMB"
"602b4097bbffd0c2674426b151435e6a",43.649701,-84.209012,"Midland","48642","MIDLAND"
"603d8c9278780fae36991ef4bbbdf09e",42.732659,-84.556047,"Lansing","48901","INGHAM"
"6045ccc5992f3888cadf1c31c76efb73",42.553791,-83.121822,"Troy","48083","OAKLAND"
"604905dcca823abe83d63b2ab3365270",41.932313,-85.006322,"Coldwater","49036","BRANCH"
"6049ede9691e6b4e2306574e742b6991",42.266835,-85.564718,"Kalamazoo","49001","KALAMAZOO"
"604a35706944ee3edd0d4deda6edb456",43.049136,-83.104495,"Imlay City","48444-8918","LAPEER"
"604c5dd4b1c79f92cd45df640db5e1bd",34.974603,-86.817141,"Ardmore","35739",NA
"6052dc005e057e131cdb9b55fbd43b32",42.595827,-83.288689,"Bloomfield Hills","48302","OAKLAND"
"606614bd2d0ad90b6f6df3c21ad89146",45.605928,-84.45441,"Cheboygan","49721","CHEBOYGAN"
"60686e552fab23ca28ac3e7c324c110e",44.9551,-123.081817,"Salem","97304",NA
"60940552e687e86b690fff133421a68d",42.38475,-84.338606,"Baldwin","49272","JACKSON"
"60a2a3dbf8ab701b761288f272ecfa9b",42.468272,-83.519582,"Novi","48374","OAKLAND"
"60a728b7bdb2f6c215b425579e471cf5",42.926811,-83.637671,"Grand Blanc","48439","GENESEE"
"60b4c2c8aaa8fd8a5f0e7fdf792b1433",42.007214,-83.314873,"Newport","48166","MONROE"
"60b59bf924b92b0d2a0cc7388a40ea57",42.27951,-83.74722,"Ann Arbor","48107","WASHTENAW"
"60b71e7705eaafc3dc9f4bb045d78909",42.66726,-83.001039,"Utica","48315","MACOMB"
"60baa0ae2c7d82a375edff51126145ac",42.518185,-82.982591,"Warren","48088","MACOMB"
"60bf01cf47a69c3bcba805e42445a722",41.952997,-85.638678,"Three Rivers","49093","ST. JOSEPH"
"60c6a315b1475e495d56cd7def187f47",42.374174,-83.29139,"Redford","48239","WAYNE"
"60c7ee740db95604179582db99dea299",42.911967,-82.480105,"Marysville","48040","ST. CLAIR"
"60d1cf27f828d942d3d67fa2c17caef7",42.789433,-83.616149,"Holly","48442","OAKLAND"
"60d96cbd4460544fc3123ea7a717bd8c",43.611464,-86.37042,"Shelby","49455","OCEANA"
"60e2138f52c07fe8726f004e3f06494e",43.601913,-83.91718,"Bay City","48706","BAY"
"60e3c8970e7ecb8382c5f4055033653b",42.809956,-85.545562,"Caledonia","49316","KENT"
"60e7e17d23aeac52964763486d1e344f",46.499401,-87.590587,"Negaunee","49866","MARQUETTE"
"60ea0d6f077fd29423f07288b84ab5e6",41.703905,-83.600836,"Toledo","43613",NA
"60eb291130e103b46cc3673a8bf3f0c7",42.430176,-83.768848,"Whitmore Lake","48189","LIVINGSTON"
"60f2556063ab7abb7a5b119a1fe92c79",43.180089,-85.258053,"Greenville","48838","MONTCALM"
"60f54a101a7e03f29d61b11127b0bf8e",42.203354,-86.163756,"Hartford","49057","VAN BUREN"
"60fa977ed1d0ecc9fe6d6b60fa738903",42.663376,-83.589987,"Highland","48356","OAKLAND"
"60fbf13696473628aae03eba09d53d6b",41.810839,-85.423688,"Sturgis","49091","ST. JOSEPH"
"60fc88dce942197d62036bdbfb52245c",41.906478,-83.41815,"Monroe","48161","MONROE"
"60ffef50b4a55476abb5a44563888d01",43.60391,-84.103281,"Auburn","48611","BAY"
"610e774406b3c7133d77aec6fbb71351",42.538285,-83.384457,"West Bloomfield","48322","OAKLAND"
"611170bc823d38ee9634faf84ff8f146",42.247517,-84.396211,"Jackson","49201","JACKSON"
"612170eadd6f6a2e812f9d51ba7363c8",42.000082,-83.950222,"Tecumseh","49286","LENAWEE"
"6123bde3bf3ac71040faa8c1fea51a83",42.349831,-83.059548,"Detroit","48201","WAYNE"
"61324e6f9b12ca00055c33ba75204eeb",42.55997,-83.147539,"Troy","48007","OAKLAND"
"613c94b91e70b3a703c6dff74c872dc9",42.278511,-83.780196,"Ann Arbor","48103","WASHTENAW"
"6148dcede63a070183b4ba2f93502dd0",42.721283,-83.285023,"Lake Orion","48359","OAKLAND"
"614f0288d6a170a5aba1b7d32705f0f2",42.430176,-83.768848,"Whitmore Lake","48189","LIVINGSTON"
"6154ce065330eed74de292f5106040d6",42.68696,-83.063119,"Utica","48316","MACOMB"
"616370002003816dff98ebdaff53ae2f",41.988259,-86.119365,"Dowagiac","49047","CASS"
"616423d1a3015853bba800191d4c3fe1",42.465023,-83.287774,"Southfield","48033","OAKLAND"
"61655b7928373b51211a7ee0fb23d516",42.970397,-85.673043,"Grand Rapids","49501","KENT"
"61676bfedcb529dde56946ffd2a5717c",42.753399,-84.393351,"Haslett","48840","INGHAM"
"6168638db64c77f87fb01cd413e92703",43.100945,-84.216203,"Owosso","48841","SHIAWASSEE"
"618100bffecb61d0188e027168d98159",42.88542,-85.416781,"Lowell","49331","KENT"
"6183fcf656155f4975895cf991d33f03",42.66726,-83.001039,"Shelby Township","48315","MACOMB"
"618addef9b3bed9309c00134b5d9a336",42.39907,-83.377196,"Livonia","48154","WAYNE"
"618d0b634dda6a239d109b1b5af423df",42.970397,-85.673043,"Grand Rapids","49501","KENT"
"61a7d4d1df2a8fefd9b04971c274be11",42.536246,-82.945648,"Fraser","48026","MACOMB"
"61b0b04c3fd5c910bad5c5939f201dd7",42.970397,-85.673043,"Grand Rapids","49501","KENT"
"61bb3177f74148dcf20d5f7860eb8e7f",42.834326,-83.028398,"Romeo","48065","MACOMB"
"61bca4e87112b8af28b709b8dbe01e38",42.970397,-85.673043,"Grand Rapids","49501","KENT"
"61c70ddb3d65593a5a22755d2119a95f",43.023316,-83.686511,"Flint","48501","GENESEE"
"61c89178788f886063040084578b8387",42.970397,-85.673043,"Grand Rapids","49501","KENT"
"61e151b68d0de71f1543b3f60be54eea",44.502004,-85.683189,"Buckley","49620","WEXFORD"
"61e906420036c3114ffcaf424cd1c8c7",42.783149,-83.72156,"Fenton","48430","GENESEE"
"61ee21a492ab1b357d01fc90c5bef4d7",42.37537,-83.042455,"Hamtramck","48211","WAYNE"
"61f642f52c2b4a3346b2e6603977a117",42.739143,-82.791884,"Lenox","48048","MACOMB"
"61f66156f47431d16287c6088f463235",42.663303,-83.12877,"Rochester Hills","48307","OAKLAND"
"61fb730aab6e6bb9bdcb4eaaedda756f",42.55997,-83.147539,"Troy","48007","OAKLAND"
"6201cbd92564b811c2190b331ca4d580",44.783159,-85.572232,"Traverse City","49686","GRAND TRAVERSE"
"620366c47e15ebeb4b548ec35a5fa5a3",42.771666,-84.55995,"Lansing","48906","CLINTON"
"620e3ba694cf81e8ee56facb4142d921",42.645261,-83.723504,"Hartland","48353","LIVINGSTON"
"621124ada142c9b9ac4a3c2c66eaee24",42.564654,-83.373171,"West Bloomfield","48323","OAKLAND"
"6212ff4877e7268925438a5979dcb1d6",42.55997,-83.147539,"Troy","48007","OAKLAND"
"621497f8138ff7f8b82b62e5ae30eeeb",38.173863,-90.41847,"Festus","63028",NA
"6217b448b4730ca7fa7cfd30be71fac5",42.970397,-85.673043,"Grand Rapids","49501","KENT"
"621c1cb26d538a31ecd60787c762f110",43.427795,-85.712457,"Newaygo","49337","NEWAYGO"
"6220b4918c51a29f353745a8ba93178c",42.231396,-83.6302,"Ypsilanti","48197","WASHTENAW"
"622c6f6ba8e371f5d03f0353b816ffd3",41.952997,-85.638678,"Three Rivers","49093","ST. JOSEPH"
"622f9a0f079cec3699b80061cce50765",41.57747,-83.679112,"Maumee","43537",NA
"6232a15d8c9125a0c2d78ec4209f7851",42.91766,-83.986509,"Durand","48429","SHIAWASSEE"
"62426a99162c17716b525ca1e5e58deb",42.944596,-85.616836,"Grand Rapids","49506","KENT"
"62467e0ee975f87a832b91ad9f793cd6",42.472398,-83.056939,"Warren","48091","MACOMB"
"6247627d45cac349887f0002e16b9842",43.00017,-84.84572,"Pewamo","48873","IONIA"
"6247a47b6a1d2f3e8d91863747a7bcc6",42.197104,-83.483017,"Belleville","48111","WAYNE"
"624f93b3e2f2a6ebd4be80af64818e68",42.864608,-84.904484,"Portland","48875","IONIA"
"62528042a1053ea1a848b77c82221596",42.595827,-83.288689,"Bloomfield Township","48302","OAKLAND"
"62581afb6ab8e7dee0208463f0d9e4d9",42.10891,-83.306488,"Flat Rock","48134-9734","WAYNE"
"625c2d0df638086ed7cf9d45649abff3",42.130446,-83.316954,"New Boston","48164-9494","WAYNE"
"626418c6985219aeb9cd6fef692af408",42.926811,-83.637671,"Grand Blanc","48439","GENESEE"
"626b2a1575bf7dab42679190717d85ca",43.023316,-83.686511,"Flint","48501","GENESEE"
"626c528fc7caa3d35ad268a720eaca2d",42.468272,-83.519582,"Novi","48374","OAKLAND"
"627a9cdd99257ce7c83372448c0b5c47",42.815488,-85.711494,"Byron Center","49315","KENT"
"628c6fd3db94a68c7ef64caf1d625491",39.958478,-83.081013,"Columbus","43204",NA
"628da69d413a464ddbaa2f99bafed17f",42.982855,-85.064206,"Ionia","48846","IONIA"
"629da5eb8cb073469271160a0b1da0a6",42.519701,-83.263023,"Beverly Hills","48025","OAKLAND"
"62ab8c704efb7b26b86fe7fb284db569",42.648056,-85.295089,"Hastings","49058","BARRY"
"62b7b771ba219615ff56adf9cdd8c5ec",42.564732,-83.068295,"Sterling Heights","48310","MACOMB"
"62bd86af35ee98891d978d52d2815899",42.970397,-85.673043,"Grand Rapids","49501","KENT"
"62bfe045d911494500a8a96eeefb5dd1",42.584266,-82.834488,"Harrison Township","48045","MACOMB"
"62c9ead5b6ba2982c3c61f63a3b99211",44.054149,-84.037355,"Sterling","48659","ARENAC"
"62d67eac5ef2fe67f216c4b2e498cf48",42.222179,-85.89977,"Paw Paw","49079","VAN BUREN"
"62d76d5837c98744a106161bc7b857bd",42.584266,-82.834488,"Harrison Township","48045","MACOMB"
"62df2f2f5ed5465c91a82eef56faaf7e",42.278756,-83.317039,"Inkster","48141","WAYNE"
"62f5d9cb59dd09bf6beb640caf23c0b6",45.366718,-84.942778,"Petoskey","49770","EMMET"
"62f92aa101b57fa645a9c5f8cc44404e",43.600148,-83.887475,"Bay City","48707","BAY"
"63005f340c61b16f1b2edc4688e0b433",42.137852,-83.219191,"Woodhaven","48183","WAYNE"
"630a51c1dd13fe07f065b1e0357a04f9",42.313878,-84.032737,"Chelsea","48118","WASHTENAW"
"630ad2e98233e112807b4944c1211c90",43.028449,-83.60488,"Burton","48509","GENESEE"
"630f575d26f415188cf61489b79c9f11",42.817858,-83.148915,"Lakeville","48366","OAKLAND"
"6315c0dbaad00828b1e0923bb9f93757",42.463037,-83.376336,"Farmington Hills","48332","OAKLAND"
"6319a23934b680599ca2e6907e1b820c",42.728151,-84.417291,"Okemos","48805","INGHAM"
"631c8c083618c2df072bdb8dcf7d69bc",42.007638,-83.556357,"Maybee","48159","MONROE"
"632af5af4d169de24b252ad4f5890021",42.231223,-83.262935,"Taylor","48180","WAYNE"
"632c00782376e9393c2ad4c0a66b2970",42.564732,-83.068295,"Sterling Heights","48310","MACOMB"
"633c35a255f83814f2fdec0392f78e75",42.873395,-85.629405,"Grand Rapids","49508","KENT"
"633efbb63d5d3344b5bcd0a364a0f65f",42.926811,-83.637671,"Grand Blanc","48439","GENESEE"
"634175df1d66f429de9da04936d03c89",42.911967,-82.480105,"Marysville","48040","ST. CLAIR"
"63498cca5b0f00d2d451c8044e5cee0e",43.509275,-85.046059,"Blanchard","49310","ISABELLA"
"63503b5b033471d2790b22a61ea8ba3e",42.108735,-86.421699,"Benton Harbor","49022","BERRIEN"
"6361d3fe5a288c7d57905fb0891222fb",42.970397,-85.673043,"Grand Rapids","49501","KENT"
"636b98f86ffeca04ff181cf01b2d7a5e",42.593143,-83.494152,"Commerce Township","48382","OAKLAND"
"639bf45881d81d16198035fa7ec9acd9",42.518185,-82.982591,"Warren","48088","MACOMB"
"63a394a528551fad476a6ceb5bdb9353",42.550834,-83.422248,"West Bloomfield","48322","OAKLAND"
"63a46cdfd5007a8da121e1c4d5e9b4ca",42.752017,-82.685654,"Casco","48064","ST. CLAIR"
"63a74c3732e1a3b3363c14aca0ddf23a",42.555532,-83.002572,"Sterling Heights","48312","MACOMB"
"63b8432e73e6b1dddd26f9e302a3a87c",43.236951,-85.741545,"Kent City","49330","KENT"
"63c7cb50d0d5ae402273b796ff0790cf",42.461591,-83.351845,"Farmington Hills","48336","OAKLAND"
"63ca1b35dcb947923d1d8df1a94d75cc",41.818408,-86.234139,"Niles","49120","BERRIEN"
"63d27e8b566d3b52705858209bca61a3",45.387811,-84.247586,"Onaway","49765","CHEBOYGAN"
"63d309a5ad72e4e11077b98ec8ec38db",43.364738,-83.862321,"Bridgeport","48722","SAGINAW"
"63d6353fa85c70243bb167d3cd65890f",42.659767,-83.539739,"White Lake","48383","OAKLAND"
"63d8e880e2a93a5384213fc85a69cb0f",41.641566,-83.545281,"Toledo","43601",NA
"63db846dcf7c646c5a0bcf56e56374c7",42.645261,-83.723504,"Hartland","48353","LIVINGSTON"
"6402f5277eeef8dea6c17afc14de014c",43.497121,-82.952389,"Snover","48472","SANILAC"
"64053387548d4781937dcee69ab3f62d",42.079988,-83.217651,"Rockwood","48173","WAYNE"
"6416b76e42ca89edbe1bc0e87f1923b6",42.506705,-82.938166,"Roseville","48066","MACOMB"
"64192ecff54a4b7bf4f30f262e9df990",41.955584,-86.357415,"Berrien Springs","49103","BERRIEN"
"64256ce6e886a1284765aa3f768df127",42.310959,-85.140363,"Battle Creek","49014","CALHOUN"
"642a9c20bfdd69c7da69cb2d0054ac2f",42.27951,-83.74722,"Ann Arbor","48107","WASHTENAW"
"6430f51367838e04e3d73a24f1bc0f09",43.486863,-83.394167,"Caro","48723","TUSCOLA"
"6434c895d2f1d3ca8812419c981d35ca",42.464384,-82.946764,"Eastpointe","48021","MACOMB"
"6439b3eb5d002093b588675049a2b017",43.607768,-83.827747,"Essexville","48732","BAY"
"643ada8a607deea42880897c1d3cc3d8",42.349831,-83.059548,"Detroit","48201","WAYNE"
"643d1714ac4c9807ad9498d4b7fb94ae",42.786632,-85.134997,"Lake Odessa","48849","IONIA"
"6442cd0c6e28192f0208fdb4f67daafb",42.517005,-83.01257,"Warren","48093","MACOMB"
"6446310f458362f54aa03357a725df65",42.630124,-82.558308,"Centerville","48001","ST. CLAIR"
"6450ec24f2a1e1ac039cdc0b909a1892",43.177571,-83.771096,"Clio","48420","GENESEE"
"646a38ed1027a134459d10ef73371d0e",32.5079,-93.748123,"shreveport","71101",NA
"646a7cf67dd812820979c297d1f7f60d",43.156597,-85.700266,"Sparta","49345","KENT"
"646fa39cce8af2c424f87fe226efbc84",42.760595,-82.930129,"Ray","48096","MACOMB"
"6470eb9df83678ea5a854f6bd172eeb0",42.749654,-84.744939,"Grand Ledge","48837","EATON"
"647203037f21852d923e06ef77a9a454",42.231396,-83.6302,"Ypsilanti","48197","WASHTENAW"
"6476969ad83db58ff50f48c6f28f3b3a",43.595334,-84.770835,"Mt. Pleasant","48858","ISABELLA"
"6477a5175a3fbeabc4146bb5ba9c16f5",42.512487,-83.064593,"Warren","48092","MACOMB"
"64872f7be549cd85a2c84ae1c3e54631",42.677696,-84.56673,"Lansing","48911","INGHAM"
"64879ee77783b2489207cf69987a50aa",42.468272,-83.519582,"Novi","48374","OAKLAND"
"648835b743e1705eb2a3ea70f8ee2924",41.944064,-83.385262,"Monroe","48162","MONROE"
"648d893fcd7671ade793a79e58de4179",42.698972,-83.306457,"Auburn Hills","48321","OAKLAND"
"6493a65b2e54845aaebe20b4813017df",43.089193,-86.19425,"Spring Lake","49456","OTTAWA"
"64962e842f109254e7ad578e8504ee5e",42.09325,-84.984761,"Tekonsha","49092","CALHOUN"
"649afab57b83bdbbd9ec20458f35bff4",43.235857,-86.250162,"Muskegon","49440","MUSKEGON"
"649c5b8151087ac1feb9d4336bb59ea2",42.599354,-83.000813,"Sterling Heihgt","48313","MACOMB"
"64a0058dbd085171506157489d942f0b",43.190374,-84.119265,"Chesaning","48616","SAGINAW"
"64a33792fa3d86735b4e6d728985307c",43.422068,-83.974986,"Saginaw","48602","SAGINAW"
"64a5e468b6a4042dd9d1c53bd6b261a5",28.101914,-81.615604,"Haines City","33844",NA
"64a9cafcf702bcdc7c514a5a60b1f003",43.427795,-85.712457,"Newaygo","49337","NEWAYGO"
"64b8f1de08418a993f52fdf437ccc9f3",42.790338,-86.098823,"Holland","49422","OTTAWA"
"64c21efa661374ec824b1ecec4eab3a4",42.783149,-83.72156,"Fenton","48430","GENESEE"
"64c640a6bc271f8dc3597cf4040797ea",45.013243,-84.675804,"Gaylord","49734","OTSEGO"
"64d55b3ef97764c651d42e7bda6cbe7f",42.630124,-82.558308,"Mount Clemens","48001","ST. CLAIR"
"64dc8bcb8b0d8af178b45e8e804559c0",42.518185,-82.982591,"Warren","48088","MACOMB"
"64e199a609bb72ae9d489de4cacf0dfb",43.043216,-86.202193,"Grand Haven","49417","OTTAWA"
"64e41054dfb82d0947f8fdd6bb6b413b",42.648506,-83.412243,"Waterford","48327","OAKLAND"
"64fcb36c1e512732266a93871bf9d10b",42.564732,-83.068295,"Sterling Heights","48310","MACOMB"
"6505b100fecf5f531d2736a88665277d",43.729217,-83.259792,"Owendale","48754","HURON"
"650b7d7ee7391162623bb2b1693d371e",42.464742,-85.712393,"Otsego","49078","ALLEGAN"
"6514bb73302ad31f74ab389e2bd5008c",41.988528,-83.830987,"Britton","49229","LENAWEE"
"651bb0db185ec8936b0497c8787dc847",42.981339,-83.603252,"Burton","48519","GENESEE"
"652395c2f1aed6b91945a63ff1b79e11",43.486863,-83.394167,"Caro","48723","TUSCOLA"
"653330818f762c7805d5d39d730b426c",42.310959,-85.140363,"Battle Creek","49014","CALHOUN"
"653811e6fd5fee73e9fb9167d3c98d4b",42.663303,-83.12877,"Rochester","48307","OAKLAND"
"653cb5d52c35a8d255023c2144cee8c2",42.173293,-83.776564,"Saline","48176","WASHTENAW"
"653e5a470f84eb5b88a7418a13a9ef4b",43.601913,-83.91718,"Bay City","48706","BAY"
"6548dce3d1e10e8486b4b9ae636ed4cb",42.970372,-85.672649,"Grand Rapids","49502","KENT"
"654e4ea3a6e1c354841a56e3fbd8bece",42.32935,-83.482506,"Canton","48187","WAYNE"
"654fcf7783dbe6571a86099ccc85f450",43.438818,-84.029583,"Saginaw","48608","SAGINAW"
"6557a20716ef6b86782d9b6fa4d827b3",44.724395,-85.113919,"Kalkaska","49646","KALKASKA"
"655bb1201c9e86570bf4bb31ca8228e7",42.961263,-85.661612,"Grand Rapids","49503","KENT"
"655d2a0e9b1a031f4666f9c6b9669271",41.955987,-83.658066,"Dundee","48131","MONROE"
"6560332cb89f46a0fb63a6f64d6e636b",42.266835,-85.564718,"Kalamazoo","49001","KALAMAZOO"
"656c29542e83156b3064e9e614e3471e",42.565473,-83.773632,"Brighton","48114","LIVINGSTON"
"657a52be9b3d1c7cedec4edac8f50627",42.888369,-85.765172,"Wyoming","49418","KENT"
"658275f7397f78379c6104b920ab710b",41.57747,-83.679112,"Maumee","43537",NA
"6588b3fd680a0d48c8131e03f18fa4d2",42.971822,-85.9402,"Allendale","49401","OTTAWA"
"658a1d6d9ea8da8c6998a126521aef04",42.421481,-83.103589,"Detroit","48203","WAYNE"
"659fbb09aa646f8a63acce94b25f3c1b",42.667678,-83.28278,"Pontiac","48340","OAKLAND"
"65a0c63687921770b1dc6071d02c0e1e",41.959696,-85.324654,"Colon","49040","ST. JOSEPH"
"65a383b54d32aef624083303b0d4af86",42.000082,-83.950222,"Tecumseh","49286","LENAWEE"
"65a8447408dbf2f6891511da3402599e",42.790338,-86.098823,"Holland","49422","OTTAWA"
"65a8ff940dd630aa99b77820c548c060",43.023316,-83.686511,"Flint","48501","GENESEE"
"65ada24cb96895b59ed8de021e06c380",42.378316,-84.695049,"Springport","49284","JACKSON"
"65c02e0028a719874e42543bae2b8550",42.306528,-83.181951,"Dearborn","48120","WAYNE"
"65c4028be37f365af440a4799ac9d264",42.278511,-83.780196,"Ann Arbor","48103","WASHTENAW"
"65caf4b021aef4b59e590178e224cf0b",43.053988,-83.327384,"Lapeer","48446","LAPEER"
"65cbbec698819fd1725dfad428dfe1e2",42.518185,-82.982591,"Warren","48088","MACOMB"
"65d2bc8fe9e699b8d46ede57e3dc79ff",42.271284,-83.77478,"Ann Arbor","48106","WASHTENAW"
"65d9589818fb41c123bc83777dbde001",44.783159,-85.572232,"Traverse City","49686","GRAND TRAVERSE"
"65de797a5363ae775e168b766acaae8d",45.213607,-85.012872,"Boyne City","49712","CHARLEVOIX"
"65e406e2792e13ec966fba226c66bbe9",42.789433,-83.616149,"Holly","48442","OAKLAND"
"65e8c958346758638800323950025b59",42.468272,-83.519582,"Novi","48374","OAKLAND"
"65e94ceb1efbf0960a50be2d55603cbe",42.873395,-85.629405,"Wyoming","49508","KENT"
"65ee79ce1e3943f3b042b2ccb5e305c6",42.659767,-83.539739,"White Lake","48383","OAKLAND"
"65f3c924c726f8a348437ddf3f7ae1a2",42.06926,-86.478831,"Saint Joseph","49085","BERRIEN"
"65fc4a7456b0e95f7a79070c65632937",41.829134,-83.866156,"Blissfield","49228","LENAWEE"
"65fe2c96142552913334262be5a59995",43.407795,-83.912611,"Saginaw","48601","SAGINAW"
"660686a0a667a8ae6963727332204c5b",43.236989,-86.179766,"Muskegon","49442","MUSKEGON"
"660a3e2124e2ede680eeafa53d83feff",43.801554,-82.998981,"Bad Axe","48413","HURON"
"66191994045be44e9e5cd74b630c81ae",43.407795,-83.912611,"Saginaw","48601","SAGINAW"
"662077eb26a5a896952cef23992837bc",45.43492,-84.780825,"Alanson","49706","EMMET"
"662aa826d02801f5ce4ff493f14568b9",42.502868,-83.04667,"Warren","48090","MACOMB"
"662ad7cca010c213341dc0d4215c949c",42.834326,-83.028398,"Romeo","48065","MACOMB"
"662ec99385d83e299fd43c9007d026f4",42.266835,-85.564718,"Kalamazoo","49001","KALAMAZOO"
"663597153881d5dcdd391706b2a6978b",42.553461,-84.86247,"Charlotte","48813-9578","EATON"
"66365657035854942a7c3148bd0b7904",43.600148,-83.887475,"Bay City","48707","BAY"
"66446b2d4579f8a79d87463bdc46f80b",42.325227,-83.346044,"Garden City","48135","WAYNE"
"665c334264ec1714c9f5b2a34318a52a",41.94187,-86.558118,"Bridgman","49106","BERRIEN"
"6673d1050134db44ff31c46e9fdd931b",42.721517,-83.412861,"Clarkston","48346","OAKLAND"
"667fbee76ee0eaf8670c52c8b67338af",42.831218,-85.420442,"Alto","49302","KENT"
"668ddeb5e8a22001228c45eda9937571",42.364273,-83.366557,"Livonia","48150","WAYNE"
"668f1df18cdd590c8d5a96f90d5ddfc8",42.749179,-83.53999,"Springfield Township","48350","OAKLAND"
"66923fb378e76a26de6aee9d7a80b5cd",43.117455,-85.532964,"Rockford","49341","KENT"
"669260c0327ba0aba99516ce60112a10",42.687547,-82.907869,"Macomb Township","48042","MACOMB"
"6692ee0e5d1409fccd524ec29f650c63",42.297603,-83.258173,"Dearborn","48124","WAYNE"
"669380d5e964baa73591cc620aefde66",42.538285,-83.384457,"West Bloomfield","48322","OAKLAND"
"669df57c5324965bb01b07c21f0b9090",42.430582,-82.979535,"Detroit","48205","WAYNE"
"669ef1727a38acaa8f3a930717b5a53a",43.043216,-86.202193,"Grand Haven","49417","OTTAWA"
"66a504057a74e94dbdcc2c08910083ce",42.786632,-85.134997,"Lake Odessa","48849","IONIA"
"66a779896af0f9473abcbec7cc79b6d3",42.971822,-85.9402,"Allendale","49401","OTTAWA"
"66b2ec329912c3c45166017d321d5a15",42.55997,-83.147539,"Troy","48007","OAKLAND"
"66bc6c40494137c44d2ce1d551fc2c31",43.376901,-84.668149,"Alma","48801","GRATIOT"
"66bcf634a42a7a1dbf3c2e33cc67d71f",42.513495,-83.787948,"Brighton","48116","LIVINGSTON"
"66bd00d059b634367e01b91bfc882231",42.464742,-85.712393,"Otsego","49078","ALLEGAN"
"66cf6d50add8ce47be4e384d48b6f14c",35.939924,-85.465068,"Sparta","38583",NA
"66cfff0c6a6743a76fd923d46f7467c3",43.235857,-86.250162,"Muskegon","49440","MUSKEGON"
"66d1d44cf2862a4b3d882d1aef023a78",42.646987,-82.927716,"Macomb","48044","MACOMB"
"66d468d40d778246dc6291c2c4d772ae",42.867726,-85.870369,"Hudsonville","49426","OTTAWA"
"66d751871ed64b8b5b3b9fc38a8e4db9",42.646987,-82.927716,"Macomb Township","48044","MACOMB"
"66dba447089d386006c83bc5e5592a4b",42.687547,-82.907869,"Macomb Township","48042","MACOMB"
"66df086bfcf23b5d5b1fb4f79b59d520",43.056844,-83.478984,"Davison","48423-8166","GENESEE"
"66e32a4b2b82c71b72072f25d64f05c7",42.325227,-83.346044,"Garden City","48135","WAYNE"
"66eafabb82e6ee66fe430afd933d8be4",42.807041,-84.448359,"Bath","48808","CLINTON"
"66eb44365acd4772bddc05feec98e990",42.649841,-84.568776,"Delhi","48842","INGHAM"
"66ecf848c07c35e33e96c32d829a06c9",42.308582,-83.703171,"Ann Arbor","48105","WASHTENAW"
"66f6d13e6033be8a94d0d377e6edea8d",41.641566,-83.545281,"Toledo","43601",NA
"66f88bd951cb47103b41af55f3494b39",42.722915,-83.418623,"Clarkston","48347","OAKLAND"
"66f89d683b25f61c2bacfddbf3107116",43.590279,-83.840331,"Essexville","48732-1856","BAY"
"66fa90b7cdde767e455b6b565c59bdfe",43.632303,-84.261198,"Midland","48640","MIDLAND"
"6710b2dda3a2f8b100ed962d24c3bb48",42.807671,-85.734374,"Byron Center","49315-9227","KENT"
"67158f96b84c704fc3aa104a2592d529",41.906478,-83.41815,"Monroe","48161","MONROE"
"671fb98f9cc87c952b375bcf65a4e1b4",42.349831,-83.059548,"Detroit","48201","WAYNE"
"672eb6edbbf02fc896e20411599dd769",42.687547,-82.907869,"Macomb","48042","MACOMB"
"6733f1b4e97e6206482068af3dbff22b",33.975749,-118.250489,"Los Angeles","90001",NA
"67368722df193a042e861b9b77bc1c71",42.349831,-83.059548,"Detroit","48201","WAYNE"
"673bafdd0c3a8467eac8f35d3be5c13e",42.762242,-82.86648,"Ray Township","48096","MACOMB"
"673c9ffbe03b7d12db42a095520c91b0",42.646405,-82.897686,"MACOMB","48044-2956","MACOMB"
"673d12568830632e4f261979c27b766b",43.047676,-85.676069,"Comstock Park","49321","KENT"
"674647dcb829b03e076be448ed42d685",42.721517,-83.412861,"Clarkston","48346","OAKLAND"
